Query Name,Hit Contig ID,Hit length,Nb. HSPs,Score ,E Value ,Align. length,Identity,Query Start Position,Query End Position,Query frame,Query Coverage,Hit Start Position,Hit End Position,Hit frame,Hit coverage,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196828_LN:i:509494_RC:i:42_XO:i:0_pilon,514589,2,53,8.00E-20,77,89.60%,1,77,1,70.60%,126156,126080,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196828_LN:i:509494_RC:i:42_XO:i:0_pilon,514589,2,46,6.00E-16,75,88%,1,74,1,67.90%,342870,342798,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196604_LN:i:846330_RC:i:82_XO:i:0_pilon,861344,1,53,8.00E-20,77,89.60%,1,77,1,70.60%,7567,7491,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199702_LN:i:492002_RC:i:28_XO:i:0_pilon,496134,1,52,3.00E-19,94,86.20%,21,109,1,81.70%,486196,486289,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197258_LN:i:321048_RC:i:32_XO:i:0_pilon,321719,1,52,3.00E-19,96,85.40%,8,99,1,84.40%,275233,275138,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200218_LN:i:219181_RC:i:17_XO:i:0_pilon,221541,1,51,1.00E-18,109,84.40%,1,109,1,100%,101831,101926,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199130_LN:i:281212_RC:i:27_XO:i:0_pilon,279794,1,51,1.00E-18,70,91.40%,1,69,1,63.30%,126694,126625,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198702_LN:i:1520904_RC:i:115_XO:i:0_pilon,1542217,1,51,1.00E-18,106,84%,9,109,1,92.70%,1422565,1422667,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197958_LN:i:587222_RC:i:53_XO:i:0_pilon,588036,1,51,1.00E-18,54,98.10%,1,54,1,49.50%,85475,85528,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196690_LN:i:917382_RC:i:82_XO:i:0_pilon,922612,1,51,1.00E-18,70,91.40%,1,70,1,64.20%,2518,2585,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196376_LN:i:1406333_RC:i:152_XO:i:0_pilon,1419161,1,51,1.00E-18,70,91.40%,1,69,1,63.30%,957076,957007,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200016_LN:i:316656_RC:i:18_XO:i:0_pilon,320921,1,50,4.00E-18,69,91.30%,2,69,1,62.40%,238183,238115,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199682_LN:i:92927_RC:i:7_XO:i:0_pilon,97056,1,50,4.00E-18,65,92.30%,1,65,1,59.60%,92738,92802,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199588_LN:i:297710_RC:i:24_XO:i:0_pilon,297265,1,50,4.00E-18,77,88.30%,1,77,1,70.60%,252957,252881,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199218_LN:i:250107_RC:i:14_XO:i:0_pilon,248950,1,50,4.00E-18,77,88.30%,1,77,1,70.60%,141511,141587,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199092_LN:i:352968_RC:i:43_XO:i:0_pilon,369112,1,50,4.00E-18,77,88.30%,1,77,1,70.60%,247820,247896,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196638_LN:i:438230_RC:i:50_XO:i:0_pilon,438823,1,50,4.00E-18,86,86%,1,86,1,78.90%,87566,87651,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196812_LN:i:607727_RC:i:57_XO:i:0_pilon,626458,1,49,1.00E-17,71,90.10%,1,69,1,63.30%,224876,224806,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196548_LN:i:368758_RC:i:35_XO:i:0_pilon,378098,2,49,1.00E-17,87,86.20%,2,86,1,78%,315302,315217,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196548_LN:i:368758_RC:i:35_XO:i:0_pilon,378098,2,39,5.00E-12,64,87.50%,3,65,1,57.80%,331410,331473,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196392_LN:i:674541_RC:i:50_XO:i:0_pilon,691122,1,49,1.00E-17,87,86.20%,2,86,1,78%,78644,78560,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg202334_LN:i:99631_RC:i:12_XO:i:0_pilon,92803,2,48,5.00E-17,79,87.30%,1,77,1,70.60%,46255,46333,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg202334_LN:i:99631_RC:i:12_XO:i:0_pilon,92803,2,41,4.00E-13,69,87%,8,74,1,61.50%,50613,50681,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg201534_LN:i:76643_RC:i:7_XO:i:0_pilon,77754,1,48,5.00E-17,70,90%,1,69,1,63.30%,13434,13365,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg201296_LN:i:155178_RC:i:12_XO:i:0_pilon,152614,1,48,5.00E-17,70,90%,1,69,1,63.30%,74487,74418,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199620_LN:i:158220_RC:i:13_XO:i:0_pilon,162891,1,48,5.00E-17,83,86.70%,8,88,1,74.30%,150978,150897,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198750_LN:i:520109_RC:i:29_XO:i:0_pilon,538806,1,48,5.00E-17,72,88.90%,9,80,1,66.10%,125527,125456,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198600_LN:i:177690_RC:i:20_XO:i:0_pilon,177833,1,48,5.00E-17,70,90%,1,69,1,63.30%,125145,125076,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198556_LN:i:186997_RC:i:16_XO:i:0_pilon,189107,1,48,5.00E-17,70,90%,1,69,1,63.30%,16703,16772,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198072_LN:i:445390_RC:i:29_XO:i:0_pilon,446563,1,48,5.00E-17,70,90%,1,69,1,63.30%,435300,435369,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197452_LN:i:220999_RC:i:26_XO:i:0_pilon,217799,1,48,5.00E-17,70,90%,1,69,1,63.30%,158161,158092,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196970_LN:i:578244_RC:i:60_XO:i:0_pilon,589527,1,48,5.00E-17,70,90%,1,69,1,63.30%,435170,435239,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196640_LN:i:683249_RC:i:66_XO:i:0_pilon,695600,1,48,5.00E-17,84,85.70%,14,97,1,77.10%,469206,469289,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200450_LN:i:177838_RC:i:11_XO:i:0_pilon,193275,1,47,2.00E-16,101,83.20%,4,99,1,88.10%,81752,81652,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199430_LN:i:381469_RC:i:31_XO:i:0_pilon,393902,1,47,2.00E-16,65,90.80%,1,65,1,59.60%,371943,372007,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198798_LN:i:178353_RC:i:15_XO:i:0_pilon,181416,2,47,2.00E-16,77,87%,1,77,1,70.60%,146574,146498,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198798_LN:i:178353_RC:i:15_XO:i:0_pilon,181416,2,44,8.00E-15,69,88.40%,8,74,1,61.50%,100463,100531,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198032_LN:i:207080_RC:i:17_XO:i:0_pilon,200796,1,47,2.00E-16,101,83.20%,1,96,1,88.10%,172829,172929,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197334_LN:i:1283665_RC:i:121_XO:i:0_pilon,1325692,1,47,2.00E-16,88,85.20%,1,86,1,78.90%,180130,180216,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197212_LN:i:521229_RC:i:51_XO:i:0_pilon,541750,1,47,2.00E-16,66,90.90%,10,74,1,59.60%,102607,102672,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197138_LN:i:1316163_RC:i:129_XO:i:0_pilon,1315539,1,47,2.00E-16,107,82.20%,8,109,1,93.60%,890469,890364,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196858_LN:i:1686092_RC:i:129_XO:i:0_pilon,1714077,2,47,2.00E-16,82,86.60%,7,86,1,73.40%,1649352,1649431,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196858_LN:i:1686092_RC:i:129_XO:i:0_pilon,1714077,2,37,6.00E-11,47,93.60%,4,49,1,42.20%,1655273,1655319,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196840_LN:i:49666_RC:i:9_XO:i:0_pilon,46906,1,47,2.00E-16,78,87.20%,1,77,1,70.60%,20370,20446,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198362_LN:i:485649_RC:i:34_XO:i:0_pilon,483402,1,46,6.00E-16,97,83.50%,8,99,1,84.40%,332031,331935,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197252_LN:i:218194_RC:i:17_XO:i:0_pilon,237437,1,46,6.00E-16,67,89.60%,2,68,1,61.50%,182817,182751,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197168_LN:i:447613_RC:i:41_XO:i:0_pilon,445176,2,46,6.00E-16,75,88%,1,74,1,67.90%,68438,68510,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197168_LN:i:447613_RC:i:41_XO:i:0_pilon,445176,2,39,5.00E-12,62,88.70%,14,74,1,56%,350691,350632,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197100_LN:i:1462186_RC:i:115_XO:i:0_pilon,1465710,1,46,6.00E-16,87,85.10%,2,86,1,78%,1415997,1416081,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196962_LN:i:694694_RC:i:70_XO:i:0_pilon,710772,2,46,6.00E-16,68,89.70%,8,74,1,61.50%,564677,564744,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196962_LN:i:694694_RC:i:70_XO:i:0_pilon,710772,2,38,2.00E-11,101,81.20%,9,109,1,92.70%,564172,564261,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196874_LN:i:1326107_RC:i:133_XO:i:0_pilon,1366132,1,46,6.00E-16,109,82.60%,1,109,1,100%,93969,94066,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196378_LN:i:2032899_RC:i:203_XO:i:0_pilon,2067654,1,46,6.00E-16,81,86.40%,8,86,1,72.50%,1091738,1091816,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196140_LN:i:1732146_RC:i:148_XO:i:0_pilon,1736452,2,46,6.00E-16,87,85.10%,1,86,1,78.90%,967115,967031,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196140_LN:i:1732146_RC:i:148_XO:i:0_pilon,1736452,2,41,4.00E-13,69,87%,3,69,1,61.50%,1457106,1457038,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196100_LN:i:268215_RC:i:24_XO:i:0_pilon,273208,1,46,6.00E-16,71,88.70%,1,70,1,64.20%,244449,244379,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199030_LN:i:363460_RC:i:32_XO:i:0_pilon,364364,1,45,2.00E-15,70,88.60%,2,70,1,63.30%,16937,16868,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197800_LN:i:1692307_RC:i:180_XO:i:0_pilon,1725730,1,45,2.00E-15,70,88.60%,1,69,1,63.30%,938073,938004,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197706_LN:i:688022_RC:i:52_XO:i:0_pilon,691705,1,45,2.00E-15,74,87.80%,2,74,1,67%,423614,423685,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197524_LN:i:1040477_RC:i:94_XO:i:0_pilon,1056529,1,45,2.00E-15,88,84.10%,12,98,1,79.80%,516030,516116,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197146_LN:i:792061_RC:i:77_XO:i:0_pilon,796557,1,45,2.00E-15,67,89.60%,4,69,1,60.60%,560780,560715,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196920_LN:i:148198_RC:i:9_XO:i:0_pilon,148015,1,45,2.00E-15,93,83.90%,12,99,1,80.70%,115236,115145,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196512_LN:i:89477_RC:i:8_XO:i:0_pilon,96562,1,45,2.00E-15,75,86.70%,1,74,1,67.90%,1812,1885,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196388_LN:i:356893_RC:i:37_XO:i:0_pilon,356931,1,45,2.00E-15,64,90.60%,8,70,1,57.80%,52520,52458,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200430_LN:i:198997_RC:i:21_XO:i:0_pilon,203874,1,44,8.00E-15,63,90.50%,8,69,1,56.90%,23304,23243,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200044_LN:i:402878_RC:i:17_XO:i:0_pilon,404739,2,44,8.00E-15,51,96.10%,1,51,1,46.80%,351254,351205,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200044_LN:i:402878_RC:i:17_XO:i:0_pilon,404739,2,42,1.00E-13,64,89.10%,1,63,1,57.80%,42895,42958,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197550_LN:i:328902_RC:i:33_XO:i:0_pilon,330430,1,44,8.00E-15,77,85.70%,1,77,1,70.60%,32417,32493,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197520_LN:i:452325_RC:i:54_XO:i:0_pilon,464235,1,44,8.00E-15,54,94.40%,43,95,1,48.60%,80127,80180,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197428_LN:i:114811_RC:i:11_XO:i:0_pilon,118025,1,44,8.00E-15,75,86.70%,1,75,1,68.80%,111072,110999,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197370_LN:i:515938_RC:i:40_XO:i:0_pilon,526775,2,44,8.00E-15,66,89.40%,1,65,1,59.60%,251272,251207,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197370_LN:i:515938_RC:i:40_XO:i:0_pilon,526775,2,41,4.00E-13,63,88.90%,8,69,1,56.90%,250937,250875,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196508_LN:i:1445558_RC:i:125_XO:i:0_pilon,1451033,1,44,8.00E-15,66,89.40%,1,65,1,59.60%,20412,20477,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196474_LN:i:1168238_RC:i:125_XO:i:0_pilon,1189290,1,44,8.00E-15,63,90.50%,8,69,1,56.90%,534280,534218,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg201200_LN:i:111085_RC:i:13_XO:i:0_pilon,114133,1,43,3.00E-14,74,86.50%,1,74,1,67.90%,110544,110616,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198540_LN:i:383231_RC:i:45_XO:i:0_pilon,377710,1,43,3.00E-14,68,88.20%,3,69,1,61.50%,177492,177558,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197896_LN:i:545083_RC:i:49_XO:i:0_pilon,550572,1,43,3.00E-14,65,89.20%,2,65,1,58.70%,392861,392924,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197226_LN:i:106735_RC:i:12_XO:i:0_pilon,113918,1,43,3.00E-14,74,86.50%,1,74,1,67.90%,95841,95913,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196574_LN:i:422948_RC:i:33_XO:i:0_pilon,440248,1,43,3.00E-14,58,91.40%,8,65,1,53.20%,277034,277091,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196498_LN:i:1585829_RC:i:140_XO:i:0_pilon,1593018,1,43,3.00E-14,84,84.50%,5,86,1,75.20%,1338165,1338247,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196204_LN:i:956925_RC:i:66_XO:i:0_pilon,970745,1,43,3.00E-14,68,88.20%,8,73,1,60.60%,624607,624540,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196182_LN:i:724168_RC:i:67_XO:i:0_pilon,730218,1,43,3.00E-14,100,82%,1,95,1,87.20%,577294,577393,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg203470_LN:i:90446_RC:i:10_XO:i:1_pilon,90000,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,60621,60552,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg202080_LN:i:170507_RC:i:6_XO:i:0_pilon,170607,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,146071,146002,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg202028_LN:i:252019_RC:i:16_XO:i:0_pilon,258530,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,10128,10059,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199778_LN:i:110332_RC:i:12_XO:i:0_pilon,109300,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,106708,106639,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198740_LN:i:94820_RC:i:11_XO:i:0_pilon,100264,1,42,1.00E-13,64,89.10%,1,63,1,57.80%,31362,31425,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198678_LN:i:614241_RC:i:67_XO:i:0_pilon,618192,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,332088,332019,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198384_LN:i:206394_RC:i:26_XO:i:0_pilon,205709,1,42,1.00E-13,71,87.30%,1,69,1,63.30%,116916,116985,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198298_LN:i:518688_RC:i:43_XO:i:0_pilon,529312,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,90883,90814,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197998_LN:i:614438_RC:i:54_XO:i:0_pilon,632406,1,42,1.00E-13,71,87.30%,1,69,1,63.30%,253156,253224,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197794_LN:i:483738_RC:i:23_XO:i:0_pilon,494828,1,42,1.00E-13,64,89.10%,1,63,1,57.80%,318647,318710,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196996_LN:i:539844_RC:i:50_XO:i:0_pilon,550191,1,42,1.00E-13,70,87.10%,1,69,1,63.30%,27429,27497,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196800_LN:i:744976_RC:i:74_XO:i:0_pilon,748194,1,42,1.00E-13,61,90.20%,10,69,1,55%,382726,382666,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,1,42,1.00E-13,74,86.50%,2,74,1,67%,48296,48367,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg203332_LN:i:40991_RC:i:6_XO:i:0_pilon,39657,1,41,4.00E-13,80,85%,8,86,1,72.50%,532,458,-1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199456_LN:i:90690_RC:i:6_XO:i:0_pilon,93015,1,41,4.00E-13,63,88.90%,8,69,1,56.90%,69806,69744,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198972_LN:i:139081_RC:i:19_XO:i:0_pilon,140233,1,41,4.00E-13,73,86.30%,1,69,1,63.30%,100345,100417,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198324_LN:i:142497_RC:i:13_XO:i:0_pilon,145871,2,41,4.00E-13,54,92.60%,13,65,1,48.60%,44393,44446,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198324_LN:i:142497_RC:i:13_XO:i:0_pilon,145871,2,39,5.00E-12,64,87.50%,8,69,1,56.90%,90183,90120,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg201600_LN:i:98645_RC:i:12_XO:i:0_pilon,93622,1,40,1.00E-12,62,88.70%,9,69,1,56%,56318,56257,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg200854_LN:i:66322_RC:i:16_XO:i:0_pilon,62718,1,40,1.00E-12,62,88.70%,3,63,1,56%,40973,41034,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199888_LN:i:85251_RC:i:15_XO:i:0_pilon,79955,1,40,1.00E-12,50,94%,46,94,1,45%,30075,30026,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198828_LN:i:237886_RC:i:18_XO:i:0_pilon,255102,2,40,1.00E-12,68,86.80%,3,69,1,61.50%,103829,103763,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg198828_LN:i:237886_RC:i:18_XO:i:0_pilon,255102,2,40,1.00E-12,68,86.80%,3,69,1,61.50%,104173,104107,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197686_LN:i:1300351_RC:i:114_XO:i:0_pilon,1338438,1,40,1.00E-12,62,88.70%,9,69,1,56%,714724,714663,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197680_LN:i:1081221_RC:i:91_XO:i:0_pilon,1094547,2,40,1.00E-12,59,89.80%,12,69,1,53.20%,1064515,1064457,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197680_LN:i:1081221_RC:i:91_XO:i:0_pilon,1094547,2,39,5.00E-12,70,85.70%,1,69,1,63.30%,1064683,1064614,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197668_LN:i:207764_RC:i:27_XO:i:0_pilon,208019,1,40,1.00E-12,71,85.90%,1,70,1,64.20%,171072,171002,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg197020_LN:i:717166_RC:i:59_XO:i:0_pilon,734737,1,40,1.00E-12,111,80.20%,8,109,1,93.60%,646487,646596,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196826_LN:i:259802_RC:i:30_XO:i:0_pilon,280350,2,40,1.00E-12,68,86.80%,3,69,1,61.50%,24094,24027,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196826_LN:i:259802_RC:i:30_XO:i:0_pilon,280350,2,39,5.00E-12,67,86.60%,4,69,1,60.60%,49798,49733,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg196534_LN:i:518603_RC:i:46_XO:i:0_pilon,520709,1,40,1.00E-12,62,88.70%,3,63,1,56%,3743,3804,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg201882_LN:i:145453_RC:i:13_XO:i:0_pilon,150348,1,39,5.00E-12,42,97.60%,4,45,1,38.50%,104658,104699,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_3_-2900_-2792,Utg199544_LN:i:412378_RC:i:42_XO:i:0_pilon,410096,1,39,5.00E-12,100,81%,13,105,1,85.30%,200384,200483,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
